2020.08.18-21.06.21,v1.05-4-g34a40bf,0 , 114 , (11 20 7 1 6) , 4779 , ((6 * 20) - (7 - 1))
2020.08.18-21.06.21,v1.05-4-g34a40bf,1 , 114 , (11 20 7 1 6) , 1153 , ((20 * 6) - (7 - 1))
2020.08.18-21.06.21,v1.05-4-g34a40bf,2 , 114 , (11 20 7 1 6) , 989 , ((20 * 6) - (7 - 1))
2020.08.18-21.06.21,v1.05-4-g34a40bf,3 , 114 , (11 20 7 1 6) , 1507 , ((6 * 20) - (7 - 1))
2020.08.18-21.06.21,v1.05-4-g34a40bf,4 , 114 , (11 20 7 1 6) , 5000 , none
2020.08.18-21.06.21,v1.05-4-g34a40bf,5 , 114 , (11 20 7 1 6) , 221 , ((6 * 20) - (7 - 1))
2020.08.18-21.06.21,v1.05-4-g34a40bf,6 , 114 , (11 20 7 1 6) , 1812 , ((6 * 20) - (7 - 1))
2020.08.18-21.06.21,v1.05-4-g34a40bf,7 , 114 , (11 20 7 1 6) , 732 , ((6 * 20) - (7 - 1))
2020.08.18-21.06.21,v1.05-4-g34a40bf,8 , 114 , (11 20 7 1 6) , 1176 , ((6 * 20) - (7 - 1))
2020.08.18-21.06.21,v1.05-4-g34a40bf,9 , 114 , (11 20 7 1 6) , 707 , ((6 * 20) - (7 - 1))
2020.08.18-21.06.21,v1.05-4-g34a40bf,10 , 114 , (11 20 7 1 6) , 852 , ((20 * 6) - (7 - 1))
2020.08.18-21.06.21,v1.05-4-g34a40bf,11 , 114 , (11 20 7 1 6) , 1531 , ((20 * 6) - (7 - 1))
2020.08.18-21.06.21,v1.05-4-g34a40bf,12 , 114 , (11 20 7 1 6) , 269 , ((20 * 6) - (7 - 1))
2020.08.18-21.06.21,v1.05-4-g34a40bf,13 , 114 , (11 20 7 1 6) , 4369 , ((6 * 20) - (7 - 1))
2020.08.18-21.06.21,v1.05-4-g34a40bf,14 , 114 , (11 20 7 1 6) , 1734 , ((6 * 20) - (7 - 1))
2020.08.18-21.06.21,v1.05-4-g34a40bf,15 , 114 , (11 20 7 1 6) , 1194 , ((6 * 20) - (7 - 1))
2020.08.18-21.06.21,v1.05-4-g34a40bf,16 , 114 , (11 20 7 1 6) , 1039 , ((6 * 20) - (7 - 1))
2020.08.18-21.06.21,v1.05-4-g34a40bf,17 , 114 , (11 20 7 1 6) , 979 , ((6 * 20) - (7 - 1))
2020.08.18-21.06.21,v1.05-4-g34a40bf,18 , 114 , (11 20 7 1 6) , 3767 , ((6 * 20) - (7 - 1))
2020.08.18-21.06.21,v1.05-4-g34a40bf,19 , 114 , (11 20 7 1 6) , 4169 , ((6 * 20) - (7 - 1))
2020.08.18-21.06.21,v1.05-4-g34a40bf,20 , 114 , (11 20 7 1 6) , 4104 , ((6 * 20) - (7 - 1))
2020.08.18-21.06.21,v1.05-4-g34a40bf,21 , 114 , (11 20 7 1 6) , 690 , ((6 * 20) - (7 - 1))
2020.08.18-21.06.21,v1.05-4-g34a40bf,22 , 114 , (11 20 7 1 6) , 2595 , ((6 * 20) - (7 - 1))
2020.08.18-21.06.21,v1.05-4-g34a40bf,23 , 114 , (11 20 7 1 6) , 2786 , ((6 * 20) - (7 - 1))
2020.08.18-21.06.21,v1.05-4-g34a40bf,24 , 114 , (11 20 7 1 6) , 1164 , ((6 * 20) - (7 - 1))
2020.08.18-21.06.21,v1.05-4-g34a40bf,25 , 114 , (11 20 7 1 6) , 1998 , ((6 * 20) - (7 - 1))
2020.08.18-21.06.21,v1.05-4-g34a40bf,26 , 114 , (11 20 7 1 6) , 1353 , ((6 * 20) - (7 - 1))
2020.08.18-21.06.21,v1.05-4-g34a40bf,27 , 114 , (11 20 7 1 6) , 1464 , ((6 * 20) - (7 - 1))
2020.08.18-21.06.21,v1.05-4-g34a40bf,28 , 114 , (11 20 7 1 6) , 1059 , ((20 * 6) - (7 - 1))
2020.08.18-21.06.21,v1.05-4-g34a40bf,29 , 114 , (11 20 7 1 6) , 3488 , ((6 * 20) - (7 - 1))
2020.08.18-21.06.21,v1.05-4-g34a40bf,30 , 114 , (11 20 7 1 6) , 1182 , ((6 * 20) - (7 - 1))
2020.08.18-21.06.21,v1.05-4-g34a40bf,31 , 114 , (11 20 7 1 6) , 5000 , none
2020.08.18-21.06.21,v1.05-4-g34a40bf,32 , 114 , (11 20 7 1 6) , 5000 , none
2020.08.18-21.06.21,v1.05-4-g34a40bf,33 , 114 , (11 20 7 1 6) , 217 , ((6 * 20) - (7 - 1))
2020.08.18-21.06.21,v1.05-4-g34a40bf,34 , 114 , (11 20 7 1 6) , 3356 , ((6 * 20) - (7 - 1))
