110 , 116 , (20 2 16 14 6) , 138 , ((6 * 16) + 20)
111 , 116 , (20 2 16 14 6) , 3012 , ((16 * 6) + 20)
112 , 116 , (20 2 16 14 6) , 67 , ((6 * 16) + 20)
113 , 116 , (20 2 16 14 6) , 2557 , ((16 * 6) + 20)
114 , 116 , (20 2 16 14 6) , 225 , ((16 * 6) + 20)
115 , 116 , (20 2 16 14 6) , 1986 , ((6 * 16) + 20)
116 , 116 , (20 2 16 14 6) , 10000 , none
117 , 116 , (20 2 16 14 6) , 1183 , ((16 * 6) + 20)
118 , 116 , (20 2 16 14 6) , 8293 , ((6 * 16) + 20)
119 , 116 , (20 2 16 14 6) , 189 , ((16 * 6) + 20)
120 , 116 , (20 2 16 14 6) , 38 , ((16 * 6) + 20)
121 , 116 , (20 2 16 14 6) , 5551 , ((6 * 16) + 20)
122 , 116 , (20 2 16 14 6) , 525 , ((16 * 6) + 20)
123 , 116 , (20 2 16 14 6) , 170 , ((6 * 16) + 20)
124 , 116 , (20 2 16 14 6) , 699 , ((6 * 16) + 20)
125 , 116 , (20 2 16 14 6) , 725 , ((16 * 6) + 20)
126 , 116 , (20 2 16 14 6) , 1059 , ((6 * 16) + 20)
127 , 116 , (20 2 16 14 6) , 1055 , ((16 * 6) + 20)
128 , 116 , (20 2 16 14 6) , 1902 , ((16 * 6) + 20)
129 , 116 , (20 2 16 14 6) , 706 , ((6 * 16) + 20)
130 , 116 , (20 2 16 14 6) , 110 , ((6 * 16) + 20)
131 , 116 , (20 2 16 14 6) , 7926 , ((6 * 16) + 20)
132 , 116 , (20 2 16 14 6) , 2289 , ((16 * 6) + 20)
133 , 116 , (20 2 16 14 6) , 3847 , ((6 * 16) + 20)
134 , 116 , (20 2 16 14 6) , 1607 , ((6 * 16) + 20)
135 , 116 , (20 2 16 14 6) , 9958 , ((16 * 6) + 20)
136 , 116 , (20 2 16 14 6) , 149 , ((6 * 16) + 20)
137 , 116 , (20 2 16 14 6) , 1851 , ((6 * 16) + 20)
138 , 116 , (20 2 16 14 6) , 2717 , ((16 * 6) + 20)
139 , 116 , (20 2 16 14 6) , 108 , ((16 * 6) + 20)
140 , 116 , (20 2 16 14 6) , 738 , ((16 * 6) + 20)
141 , 116 , (20 2 16 14 6) , 3116 , ((16 * 6) + 20)
142 , 116 , (20 2 16 14 6) , 1939 , ((6 * 16) + 20)
143 , 116 , (20 2 16 14 6) , 1485 , ((16 * 6) + 20)
144 , 116 , (20 2 16 14 6) , 811 , ((16 * 6) + 20)
145 , 116 , (20 2 16 14 6) , 935 , ((6 * 16) + 20)
146 , 116 , (20 2 16 14 6) , 62 , ((16 * 6) + 20)
147 , 116 , (20 2 16 14 6) , 1877 , ((16 * 6) + 20)
148 , 116 , (20 2 16 14 6) , 45 , ((16 * 6) + 20)
149 , 116 , (20 2 16 14 6) , 256 , ((6 * 16) + 20)
150 , 116 , (20 2 16 14 6) , 678 , ((6 * 16) + 20)
151 , 116 , (20 2 16 14 6) , 10000 , none
152 , 116 , (20 2 16 14 6) , 73 , ((6 * 16) + 20)
153 , 116 , (20 2 16 14 6) , 1538 , ((16 * 6) + 20)
154 , 116 , (20 2 16 14 6) , 2130 , ((16 * 6) + 20)
155 , 116 , (20 2 16 14 6) , 4253 , ((16 * 6) + 20)
156 , 116 , (20 2 16 14 6) , 8579 , ((16 * 6) + 20)
157 , 116 , (20 2 16 14 6) , 9990 , ((6 * 16) + 20)
158 , 116 , (20 2 16 14 6) , 58 , ((6 * 16) + 20)
159 , 116 , (20 2 16 14 6) , 3352 , ((6 * 16) + 20)
160 , 116 , (20 2 16 14 6) , 1357 , ((6 * 16) + 20)
161 , 116 , (20 2 16 14 6) , 3220 , ((6 * 16) + 20)
162 , 116 , (20 2 16 14 6) , 2617 , ((16 * 6) + 20)
163 , 116 , (20 2 16 14 6) , 51 , ((6 * 16) + 20)
164 , 116 , (20 2 16 14 6) , 3041 , ((6 * 16) + 20)
165 , 116 , (20 2 16 14 6) , 4340 , ((6 * 16) + 20)
166 , 116 , (20 2 16 14 6) , 642 , ((16 * 6) + 20)
167 , 116 , (20 2 16 14 6) , 389 , ((16 * 6) + 20)
168 , 116 , (20 2 16 14 6) , 7731 , ((16 * 6) + 20)
169 , 116 , (20 2 16 14 6) , 8495 , ((16 * 6) + 20)
170 , 116 , (20 2 16 14 6) , 1119 , ((16 * 6) + 20)
171 , 116 , (20 2 16 14 6) , 99 , ((6 * 16) + 20)
172 , 116 , (20 2 16 14 6) , 4452 , ((6 * 16) + 20)
173 , 116 , (20 2 16 14 6) , 55 , ((6 * 16) + 20)
174 , 116 , (20 2 16 14 6) , 308 , ((6 * 16) + 20)
175 , 116 , (20 2 16 14 6) , 558 , ((16 * 6) + 20)
176 , 116 , (20 2 16 14 6) , 5397 , ((16 * 6) + 20)
177 , 116 , (20 2 16 14 6) , 2417 , ((16 * 6) + 20)
178 , 116 , (20 2 16 14 6) , 5260 , ((6 * 16) + 20)
179 , 116 , (20 2 16 14 6) , 4399 , ((6 * 16) + 20)
180 , 116 , (20 2 16 14 6) , 968 , ((6 * 16) + 20)
181 , 116 , (20 2 16 14 6) , 7390 , ((6 * 16) + 20)
182 , 116 , (20 2 16 14 6) , 670 , ((16 * 6) + 20)
183 , 116 , (20 2 16 14 6) , 3510 , ((16 * 6) + 20)
184 , 116 , (20 2 16 14 6) , 1907 , ((16 * 6) + 20)
185 , 116 , (20 2 16 14 6) , 5737 , ((6 * 16) + 20)
186 , 116 , (20 2 16 14 6) , 1612 , ((6 * 16) + 20)
187 , 116 , (20 2 16 14 6) , 1560 , ((16 * 6) + 20)
188 , 116 , (20 2 16 14 6) , 285 , ((6 * 16) + 20)
189 , 116 , (20 2 16 14 6) , 5337 , ((16 * 6) + 20)
190 , 116 , (20 2 16 14 6) , 2195 , ((6 * 16) + 20)
191 , 116 , (20 2 16 14 6) , 6720 , ((6 * 16) + 20)
192 , 116 , (20 2 16 14 6) , 8851 , ((6 * 16) + 20)
193 , 116 , (20 2 16 14 6) , 4179 , ((16 * 6) + 20)
194 , 116 , (20 2 16 14 6) , 3046 , ((16 * 6) + 20)
195 , 116 , (20 2 16 14 6) , 47 , ((6 * 16) + 20)
196 , 116 , (20 2 16 14 6) , 47 , ((6 * 16) + 20)
197 , 116 , (20 2 16 14 6) , 4750 , ((6 * 16) + 20)
198 , 116 , (20 2 16 14 6) , 1528 , ((16 * 6) + 20)
199 , 116 , (20 2 16 14 6) , 569 , ((16 * 6) + 20)
200 , 116 , (20 2 16 14 6) , 7244 , ((16 * 6) + 20)
201 , 116 , (20 2 16 14 6) , 878 , ((16 * 6) + 20)
202 , 116 , (20 2 16 14 6) , 4304 , ((6 * 16) + 20)
203 , 116 , (20 2 16 14 6) , 3899 , ((6 * 16) + 20)
204 , 116 , (20 2 16 14 6) , 1564 , ((6 * 16) + 20)
205 , 116 , (20 2 16 14 6) , 5186 , ((6 * 16) + 20)
206 , 116 , (20 2 16 14 6) , 4966 , ((6 * 16) + 20)
207 , 116 , (20 2 16 14 6) , 2319 , ((6 * 16) + 20)
208 , 116 , (20 2 16 14 6) , 605 , ((6 * 16) + 20)
209 , 116 , (20 2 16 14 6) , 565 , ((6 * 16) + 20)
210 , 116 , (20 2 16 14 6) , 752 , ((6 * 16) + 20)
211 , 116 , (20 2 16 14 6) , 8191 , ((6 * 16) + 20)
212 , 116 , (20 2 16 14 6) , 1079 , ((16 * 6) + 20)
213 , 116 , (20 2 16 14 6) , 1142 , ((16 * 6) + 20)
214 , 116 , (20 2 16 14 6) , 9488 , ((16 * 6) + 20)
215 , 116 , (20 2 16 14 6) , 2257 , ((6 * 16) + 20)
216 , 116 , (20 2 16 14 6) , 612 , ((6 * 16) + 20)
217 , 116 , (20 2 16 14 6) , 616 , ((6 * 16) + 20)
218 , 116 , (20 2 16 14 6) , 1139 , ((16 * 6) + 20)
219 , 116 , (20 2 16 14 6) , 8729 , ((16 * 6) + 20)
220 , 116 , (20 2 16 14 6) , 1109 , ((6 * 16) + 20)
221 , 116 , (20 2 16 14 6) , 2321 , ((6 * 16) + 20)
222 , 116 , (20 2 16 14 6) , 1927 , ((16 * 6) + 20)
223 , 116 , (20 2 16 14 6) , 2350 , ((6 * 16) + 20)
224 , 116 , (20 2 16 14 6) , 2339 , ((6 * 16) + 20)
225 , 116 , (20 2 16 14 6) , 2221 , ((16 * 6) + 20)
226 , 116 , (20 2 16 14 6) , 2528 , ((16 * 6) + 20)
227 , 116 , (20 2 16 14 6) , 575 , ((16 * 6) + 20)
228 , 116 , (20 2 16 14 6) , 54 , ((6 * 16) + 20)
229 , 116 , (20 2 16 14 6) , 815 , ((6 * 16) + 20)
230 , 116 , (20 2 16 14 6) , 3573 , ((6 * 16) + 20)
231 , 116 , (20 2 16 14 6) , 5808 , ((6 * 16) + 20)
232 , 116 , (20 2 16 14 6) , 5202 , ((6 * 16) + 20)
233 , 116 , (20 2 16 14 6) , 8168 , ((6 * 16) + 20)
234 , 116 , (20 2 16 14 6) , 1138 , ((6 * 16) + 20)
235 , 116 , (20 2 16 14 6) , 97 , ((16 * 6) + 20)
236 , 116 , (20 2 16 14 6) , 1985 , ((6 * 16) + 20)
237 , 116 , (20 2 16 14 6) , 2310 , ((6 * 16) + 20)
238 , 116 , (20 2 16 14 6) , 1161 , ((6 * 16) + 20)
239 , 116 , (20 2 16 14 6) , 6004 , ((6 * 16) + 20)
240 , 116 , (20 2 16 14 6) , 829 , ((16 * 6) + 20)
241 , 116 , (20 2 16 14 6) , 1455 , ((16 * 6) + 20)
242 , 116 , (20 2 16 14 6) , 2026 , ((16 * 6) + 20)
243 , 116 , (20 2 16 14 6) , 486 , ((6 * 16) + 20)
244 , 116 , (20 2 16 14 6) , 3630 , ((6 * 16) + 20)
245 , 116 , (20 2 16 14 6) , 596 , ((6 * 16) + 20)
246 , 116 , (20 2 16 14 6) , 85 , ((16 * 6) + 20)
247 , 116 , (20 2 16 14 6) , 112 , ((16 * 6) + 20)
248 , 116 , (20 2 16 14 6) , 236 , ((16 * 6) + 20)
249 , 116 , (20 2 16 14 6) , 6140 , ((6 * 16) + 20)
250 , 116 , (20 2 16 14 6) , 6323 , ((16 * 6) + 20)
251 , 116 , (20 2 16 14 6) , 3822 , ((6 * 16) + 20)
252 , 116 , (20 2 16 14 6) , 180 , ((6 * 16) + 20)
253 , 116 , (20 2 16 14 6) , 1396 , ((6 * 16) + 20)
254 , 116 , (20 2 16 14 6) , 188 , ((16 * 6) + 20)
255 , 116 , (20 2 16 14 6) , 2643 , ((6 * 16) + 20)
256 , 116 , (20 2 16 14 6) , 585 , ((6 * 16) + 20)
257 , 116 , (20 2 16 14 6) , 60 , ((6 * 16) + 20)
258 , 116 , (20 2 16 14 6) , 4375 , ((6 * 16) + 20)
259 , 116 , (20 2 16 14 6) , 4398 , ((16 * 6) + 20)
260 , 116 , (20 2 16 14 6) , 256 , ((6 * 16) + 20)
261 , 116 , (20 2 16 14 6) , 166 , ((6 * 16) + 20)
262 , 116 , (20 2 16 14 6) , 2790 , ((16 * 6) + 20)
263 , 116 , (20 2 16 14 6) , 3180 , ((16 * 6) + 20)
264 , 116 , (20 2 16 14 6) , 8226 , ((6 * 16) + 20)
265 , 116 , (20 2 16 14 6) , 9269 , ((6 * 16) + 20)
266 , 116 , (20 2 16 14 6) , 158 , ((6 * 16) + 20)
267 , 116 , (20 2 16 14 6) , 642 , ((6 * 16) + 20)
268 , 116 , (20 2 16 14 6) , 1892 , ((6 * 16) + 20)
269 , 116 , (20 2 16 14 6) , 2716 , ((16 * 6) + 20)
270 , 116 , (20 2 16 14 6) , 257 , ((6 * 16) + 20)
271 , 116 , (20 2 16 14 6) , 49 , ((6 * 16) + 20)
272 , 116 , (20 2 16 14 6) , 1036 , ((6 * 16) + 20)
273 , 116 , (20 2 16 14 6) , 2214 , ((6 * 16) + 20)
274 , 116 , (20 2 16 14 6) , 464 , ((6 * 16) + 20)
275 , 116 , (20 2 16 14 6) , 77 , ((6 * 16) + 20)
276 , 116 , (20 2 16 14 6) , 3847 , ((16 * 6) + 20)
277 , 116 , (20 2 16 14 6) , 1742 , ((16 * 6) + 20)
278 , 116 , (20 2 16 14 6) , 1434 , ((6 * 16) + 20)
279 , 116 , (20 2 16 14 6) , 3582 , ((6 * 16) + 20)
280 , 116 , (20 2 16 14 6) , 271 , ((16 * 6) + 20)
281 , 116 , (20 2 16 14 6) , 191 , ((16 * 6) + 20)
282 , 116 , (20 2 16 14 6) , 1438 , ((6 * 16) + 20)
283 , 116 , (20 2 16 14 6) , 3955 , ((6 * 16) + 20)
284 , 116 , (20 2 16 14 6) , 3199 , ((6 * 16) + 20)
285 , 116 , (20 2 16 14 6) , 107 , ((6 * 16) + 20)
286 , 116 , (20 2 16 14 6) , 3186 , ((6 * 16) + 20)
287 , 116 , (20 2 16 14 6) , 8492 , ((6 * 16) + 20)
288 , 116 , (20 2 16 14 6) , 927 , ((6 * 16) + 20)
289 , 116 , (20 2 16 14 6) , 4539 , ((6 * 16) + 20)
290 , 116 , (20 2 16 14 6) , 1578 , ((6 * 16) + 20)
291 , 116 , (20 2 16 14 6) , 1795 , ((16 * 6) + 20)
292 , 116 , (20 2 16 14 6) , 2293 , ((6 * 16) + 20)
293 , 116 , (20 2 16 14 6) , 527 , ((16 * 6) + 20)
294 , 116 , (20 2 16 14 6) , 126 , ((16 * 6) + 20)
295 , 116 , (20 2 16 14 6) , 165 , ((6 * 16) + 20)
296 , 116 , (20 2 16 14 6) , 1526 , ((6 * 16) + 20)
297 , 116 , (20 2 16 14 6) , 1439 , ((16 * 6) + 20)
298 , 116 , (20 2 16 14 6) , 3432 , ((16 * 6) + 20)
299 , 116 , (20 2 16 14 6) , 2534 , ((6 * 16) + 20)
300 , 116 , (20 2 16 14 6) , 1836 , ((6 * 16) + 20)
301 , 116 , (20 2 16 14 6) , 45 , ((6 * 16) + 20)
302 , 116 , (20 2 16 14 6) , 185 , ((16 * 6) + 20)
303 , 116 , (20 2 16 14 6) , 410 , ((16 * 6) + 20)
304 , 116 , (20 2 16 14 6) , 2931 , ((16 * 6) + 20)
305 , 116 , (20 2 16 14 6) , 1490 , ((6 * 16) + 20)
306 , 116 , (20 2 16 14 6) , 766 , ((6 * 16) + 20)
307 , 116 , (20 2 16 14 6) , 1225 , ((16 * 6) + 20)
308 , 116 , (20 2 16 14 6) , 7259 , ((6 * 16) + 20)
309 , 116 , (20 2 16 14 6) , 355 , ((16 * 6) + 20)
310 , 116 , (20 2 16 14 6) , 648 , ((6 * 16) + 20)
311 , 116 , (20 2 16 14 6) , 1538 , ((16 * 6) + 20)
312 , 116 , (20 2 16 14 6) , 594 , ((16 * 6) + 20)
313 , 116 , (20 2 16 14 6) , 2504 , ((6 * 16) + 20)
314 , 116 , (20 2 16 14 6) , 5093 , ((16 * 6) + 20)
315 , 116 , (20 2 16 14 6) , 4569 , ((16 * 6) + 20)
316 , 116 , (20 2 16 14 6) , 9161 , ((6 * 16) + 20)
317 , 116 , (20 2 16 14 6) , 10000 , none
318 , 116 , (20 2 16 14 6) , 781 , ((6 * 16) + 20)
319 , 116 , (20 2 16 14 6) , 858 , ((6 * 16) + 20)
320 , 116 , (20 2 16 14 6) , 2479 , ((16 * 6) + 20)
321 , 116 , (20 2 16 14 6) , 1355 , ((16 * 6) + 20)
322 , 116 , (20 2 16 14 6) , 3720 , ((6 * 16) + 20)
323 , 116 , (20 2 16 14 6) , 10000 , none
324 , 116 , (20 2 16 14 6) , 297 , ((16 * 6) + 20)
325 , 116 , (20 2 16 14 6) , 2022 , ((16 * 6) + 20)
326 , 116 , (20 2 16 14 6) , 621 , ((16 * 6) + 20)
327 , 116 , (20 2 16 14 6) , 2533 , ((16 * 6) + 20)
328 , 116 , (20 2 16 14 6) , 4892 , ((6 * 16) + 20)
329 , 116 , (20 2 16 14 6) , 5083 , ((16 * 6) + 20)
330 , 116 , (20 2 16 14 6) , 2395 , ((6 * 16) + 20)
331 , 116 , (20 2 16 14 6) , 2543 , ((16 * 6) + 20)
332 , 116 , (20 2 16 14 6) , 2222 , ((6 * 16) + 20)
333 , 116 , (20 2 16 14 6) , 5521 , ((6 * 16) + 20)
334 , 116 , (20 2 16 14 6) , 4292 , ((6 * 16) + 20)
335 , 116 , (20 2 16 14 6) , 1372 , ((6 * 16) + 20)
336 , 116 , (20 2 16 14 6) , 1192 , ((16 * 6) + 20)
337 , 116 , (20 2 16 14 6) , 574 , ((6 * 16) + 20)
338 , 116 , (20 2 16 14 6) , 1374 , ((16 * 6) + 20)
339 , 116 , (20 2 16 14 6) , 685 , ((6 * 16) + 20)
340 , 116 , (20 2 16 14 6) , 1235 , ((6 * 16) + 20)
341 , 116 , (20 2 16 14 6) , 511 , ((6 * 16) + 20)
342 , 116 , (20 2 16 14 6) , 10000 , none
343 , 116 , (20 2 16 14 6) , 1465 , ((16 * 6) + 20)
344 , 116 , (20 2 16 14 6) , 9246 , ((16 * 6) + 20)
345 , 116 , (20 2 16 14 6) , 295 , ((16 * 6) + 20)
346 , 116 , (20 2 16 14 6) , 3975 , ((16 * 6) + 20)
347 , 116 , (20 2 16 14 6) , 3431 , ((6 * 16) + 20)
348 , 116 , (20 2 16 14 6) , 9529 , ((6 * 16) + 20)
349 , 116 , (20 2 16 14 6) , 3488 , ((16 * 6) + 20)
350 , 116 , (20 2 16 14 6) , 7148 , ((6 * 16) + 20)
351 , 116 , (20 2 16 14 6) , 3005 , ((16 * 6) + 20)
352 , 116 , (20 2 16 14 6) , 2407 , ((6 * 16) + 20)
353 , 116 , (20 2 16 14 6) , 4245 , ((16 * 6) + 20)
354 , 116 , (20 2 16 14 6) , 1815 , ((16 * 6) + 20)
355 , 116 , (20 2 16 14 6) , 5040 , ((6 * 16) + 20)
356 , 116 , (20 2 16 14 6) , 9248 , ((6 * 16) + 20)
357 , 116 , (20 2 16 14 6) , 3800 , ((16 * 6) + 20)
358 , 116 , (20 2 16 14 6) , 696 , ((6 * 16) + 20)
359 , 116 , (20 2 16 14 6) , 613 , ((6 * 16) + 20)
360 , 116 , (20 2 16 14 6) , 1450 , ((16 * 6) + 20)
361 , 116 , (20 2 16 14 6) , 1343 , ((16 * 6) + 20)
362 , 116 , (20 2 16 14 6) , 2479 , ((16 * 6) + 20)
363 , 116 , (20 2 16 14 6) , 1446 , ((6 * 16) + 20)
364 , 116 , (20 2 16 14 6) , 988 , ((16 * 6) + 20)
365 , 116 , (20 2 16 14 6) , 3053 , ((6 * 16) + 20)
366 , 116 , (20 2 16 14 6) , 878 , ((6 * 16) + 20)
367 , 116 , (20 2 16 14 6) , 175 , ((6 * 16) + 20)
368 , 116 , (20 2 16 14 6) , 264 , ((6 * 16) + 20)
369 , 116 , (20 2 16 14 6) , 210 , ((16 * 6) + 20)
370 , 116 , (20 2 16 14 6) , 269 , ((16 * 6) + 20)
371 , 116 , (20 2 16 14 6) , 2208 , ((16 * 6) + 20)
372 , 116 , (20 2 16 14 6) , 619 , ((6 * 16) + 20)
