2020.09.10-10.52.25,v1.06-1-g6e06c66,0 , 114 , (11 20 7 1 6) , 898 , ((6 * 20) - (7 - 1)) , 101
2020.09.10-10.52.25,v1.06-1-g6e06c66,1 , 114 , (11 20 7 1 6) , 389 , ((6 * 20) - (7 - 1)) , 68
2020.09.10-10.52.25,v1.06-1-g6e06c66,2 , 114 , (11 20 7 1 6) , 630 , ((6 * 20) - (7 - 1)) , 139
2020.09.10-10.52.25,v1.06-1-g6e06c66,3 , 114 , (11 20 7 1 6) , 2000 , none,  273
2020.09.10-10.52.25,v1.06-1-g6e06c66,4 , 114 , (11 20 7 1 6) , 250 , ((6 * 20) - (7 - 1)) , 42
2020.09.10-10.52.25,v1.06-1-g6e06c66,5 , 114 , (11 20 7 1 6) , 109 , ((20 * 6) - (7 - 1)) , 8
2020.09.10-10.52.25,v1.06-1-g6e06c66,6 , 114 , (11 20 7 1 6) , 330 , ((6 * 20) - (7 - 1)) , 34
2020.09.10-10.52.25,v1.06-1-g6e06c66,7 , 114 , (11 20 7 1 6) , 1458 , ((6 * 20) - (7 - 1)) , 236
2020.09.10-10.52.25,v1.06-1-g6e06c66,8 , 114 , (11 20 7 1 6) , 607 , ((20 * 6) - (7 - 1)) , 102
2020.09.10-10.52.25,v1.06-1-g6e06c66,9 , 114 , (11 20 7 1 6) , 2000 , none,  360
2020.09.10-10.52.25,v1.06-1-g6e06c66,10 , 114 , (11 20 7 1 6) , 178 , ((20 * 6) - (7 - 1)) , 23
2020.09.10-10.52.25,v1.06-1-g6e06c66,11 , 114 , (11 20 7 1 6) , 2000 , none,  347
2020.09.10-10.52.25,v1.06-1-g6e06c66,12 , 114 , (11 20 7 1 6) , 640 , ((6 * 20) - (7 - 1)) , 74
2020.09.10-10.52.25,v1.06-1-g6e06c66,13 , 114 , (11 20 7 1 6) , 508 , ((20 * 6) - (7 - 1)) , 31
2020.09.10-10.52.25,v1.06-1-g6e06c66,14 , 114 , (11 20 7 1 6) , 878 , ((6 * 20) - (7 - 1)) , 118
2020.09.10-10.52.25,v1.06-1-g6e06c66,15 , 114 , (11 20 7 1 6) , 348 , ((20 * 6) - (7 - 1)) , 51
2020.09.10-10.52.25,v1.06-1-g6e06c66,16 , 114 , (11 20 7 1 6) , 1882 , ((20 * 6) - 6) , 364
2020.09.10-10.52.25,v1.06-1-g6e06c66,17 , 114 , (11 20 7 1 6) , 1110 , ((6 * 20) - 6) , 166
2020.09.10-10.52.25,v1.06-1-g6e06c66,18 , 114 , (11 20 7 1 6) , 1200 , ((20 * 6) - 6) , 172
2020.09.10-10.52.25,v1.06-1-g6e06c66,19 , 114 , (11 20 7 1 6) , 899 , ((20 * 6) - (7 - 1)) , 149
2020.09.10-10.52.25,v1.06-1-g6e06c66,20 , 114 , (11 20 7 1 6) , 97 , ((20 * 6) - (7 - 1)) , 15
2020.09.10-10.52.25,v1.06-1-g6e06c66,21 , 114 , (11 20 7 1 6) , 1119 , ((6 * 20) - (7 - 1)) , 200
2020.09.10-10.52.25,v1.06-1-g6e06c66,22 , 114 , (11 20 7 1 6) , 670 , ((6 * 20) - (7 - 1)) , 53
2020.09.10-10.52.25,v1.06-1-g6e06c66,23 , 114 , (11 20 7 1 6) , 1015 , ((6 * 20) - (7 - 1)) , 202
2020.09.10-10.52.25,v1.06-1-g6e06c66,24 , 114 , (11 20 7 1 6) , 1608 , ((20 * 6) - (7 - 1)) , 196
2020.09.10-10.52.25,v1.06-1-g6e06c66,25 , 114 , (11 20 7 1 6) , 180 , ((20 * 6) - (7 - 1)) , 24
2020.09.10-10.52.25,v1.06-1-g6e06c66,26 , 114 , (11 20 7 1 6) , 1598 , ((20 * 6) - (7 - 1)) , 210
2020.09.10-10.52.25,v1.06-1-g6e06c66,27 , 114 , (11 20 7 1 6) , 1682 , ((20 * 6) - (7 - 1)) , 188
2020.09.10-10.52.25,v1.06-1-g6e06c66,28 , 114 , (11 20 7 1 6) , 467 , ((6 * 20) - (7 - 1)) , 63
2020.09.10-10.52.25,v1.06-1-g6e06c66,29 , 114 , (11 20 7 1 6) , 757 , ((20 * 6) - (7 - 1)) , 82
2020.09.10-10.52.25,v1.06-1-g6e06c66,30 , 114 , (11 20 7 1 6) , 368 , ((6 * 20) - (7 - 1)) , 92
2020.09.10-10.52.25,v1.06-1-g6e06c66,31 , 114 , (11 20 7 1 6) , 368 , ((20 * 6) - (7 - 1)) , 69
2020.09.10-10.52.25,v1.06-1-g6e06c66,32 , 114 , (11 20 7 1 6) , 189 , ((6 * 20) - (7 - 1)) , 14
2020.09.10-10.52.25,v1.06-1-g6e06c66,33 , 114 , (11 20 7 1 6) , 447 , ((6 * 20) - (7 - 1)) , 62
2020.09.10-10.52.25,v1.06-1-g6e06c66,34 , 114 , (11 20 7 1 6) , 899 , ((20 * 6) - (7 - 1)) , 72
2020.09.10-10.52.25,v1.06-1-g6e06c66,35 , 114 , (11 20 7 1 6) , 317 , ((6 * 20) - (7 - 1)) , 41
2020.09.10-10.52.25,v1.06-1-g6e06c66,36 , 114 , (11 20 7 1 6) , 563 , ((20 * 6) - 6) , 130
2020.09.10-10.52.25,v1.06-1-g6e06c66,37 , 114 , (11 20 7 1 6) , 228 , ((20 * 6) - (7 - 1)) , 11
2020.09.10-10.52.25,v1.06-1-g6e06c66,38 , 114 , (11 20 7 1 6) , 369 , ((6 * 20) - 6) , 82
2020.09.10-10.52.25,v1.06-1-g6e06c66,39 , 114 , (11 20 7 1 6) , 188 , ((6 * 20) - (7 - 1)) , 15
2020.09.10-10.52.25,v1.06-1-g6e06c66,40 , 114 , (11 20 7 1 6) , 1128 , ((6 * 20) - (7 - 1)) , 158
2020.09.10-10.52.25,v1.06-1-g6e06c66,41 , 114 , (11 20 7 1 6) , 506 , ((6 * 20) - (7 - 1)) , 56
2020.09.10-10.52.25,v1.06-1-g6e06c66,42 , 114 , (11 20 7 1 6) , 1167 , ((20 * 6) - 6) , 215
2020.09.10-10.52.25,v1.06-1-g6e06c66,43 , 114 , (11 20 7 1 6) , 1469 , ((6 * 20) - 6) , 186
2020.09.10-10.52.25,v1.06-1-g6e06c66,44 , 114 , (11 20 7 1 6) , 289 , ((6 * 20) - (7 - 1)) , 35
2020.09.10-10.52.25,v1.06-1-g6e06c66,45 , 114 , (11 20 7 1 6) , 116 , ((6 * 20) - (7 - 1)) , 2
2020.09.10-10.52.25,v1.06-1-g6e06c66,46 , 114 , (11 20 7 1 6) , 127 , ((20 * 6) - (7 - 1)) , 10
2020.09.10-10.52.25,v1.06-1-g6e06c66,47 , 114 , (11 20 7 1 6) , 698 , ((6 * 20) - (7 - 1)) , 96
