2020.08.22-16.42.16,v1.05-8-g8ea5981,0 , 114 , (11 20 7 1 6) , 1109 , ((6 * 20) - (7 - 1)) , 323
2020.08.22-16.42.16,v1.05-8-g8ea5981,1 , 114 , (11 20 7 1 6) , 2000 , none,  515
2020.08.22-16.42.16,v1.05-8-g8ea5981,2 , 114 , (11 20 7 1 6) , 930 , ((6 * 20) - (7 - 1)) , 257
2020.08.22-16.42.16,v1.05-8-g8ea5981,3 , 114 , (11 20 7 1 6) , 548 , ((6 * 20) - (7 - 1)) , 138
2020.08.22-16.42.16,v1.05-8-g8ea5981,4 , 114 , (11 20 7 1 6) , 688 , ((6 * 20) - (7 - 1)) , 188
2020.08.22-16.42.16,v1.05-8-g8ea5981,5 , 114 , (11 20 7 1 6) , 1692 , ((6 * 20) - (7 - 1)) , 524
2020.08.22-16.42.16,v1.05-8-g8ea5981,6 , 114 , (11 20 7 1 6) , 494 , ((6 * 20) - (7 - 1)) , 164
2020.08.22-16.42.16,v1.05-8-g8ea5981,7 , 114 , (11 20 7 1 6) , 263 , ((6 * 20) - (7 - 1)) , 37
2020.08.22-16.42.16,v1.05-8-g8ea5981,8 , 114 , (11 20 7 1 6) , 2000 , none,  581
2020.08.22-16.42.16,v1.05-8-g8ea5981,9 , 114 , (11 20 7 1 6) , 703 , ((20 * 6) - (7 - 1)) , 227
2020.08.22-16.42.16,v1.05-8-g8ea5981,10 , 114 , (11 20 7 1 6) , 579 , ((20 * 6) - (7 - 1)) , 118
2020.08.22-16.42.16,v1.05-8-g8ea5981,11 , 114 , (11 20 7 1 6) , 489 , ((6 * 20) - (7 - 1)) , 92
2020.08.22-16.42.16,v1.05-8-g8ea5981,12 , 114 , (11 20 7 1 6) , 1703 , ((6 * 20) - (7 - 1)) , 467
2020.08.22-16.42.16,v1.05-8-g8ea5981,13 , 114 , (11 20 7 1 6) , 1183 , ((6 * 20) - (7 - 1)) , 278
2020.08.22-16.42.16,v1.05-8-g8ea5981,14 , 114 , (11 20 7 1 6) , 2000 , none,  565
2020.08.22-16.42.16,v1.05-8-g8ea5981,15 , 114 , (11 20 7 1 6) , 606 , ((6 * 20) - (7 - 1)) , 201
2020.08.22-16.42.16,v1.05-8-g8ea5981,16 , 114 , (11 20 7 1 6) , 608 , ((6 * 20) - (7 - 1)) , 156
2020.08.22-16.42.16,v1.05-8-g8ea5981,17 , 114 , (11 20 7 1 6) , 657 , ((6 * 20) - (7 - 1)) , 147
2020.08.22-16.42.16,v1.05-8-g8ea5981,18 , 114 , (11 20 7 1 6) , 947 , ((20 * 6) - (7 - 1)) , 326
2020.08.22-16.42.16,v1.05-8-g8ea5981,19 , 114 , (11 20 7 1 6) , 97 , ((20 * 6) - (7 - 1)) , 0
2020.08.22-16.42.16,v1.05-8-g8ea5981,20 , 114 , (11 20 7 1 6) , 710 , ((6 * 20) - (7 - 1)) , 218
2020.08.22-16.42.16,v1.05-8-g8ea5981,21 , 114 , (11 20 7 1 6) , 470 , ((20 * 6) - (7 - 1)) , 85
2020.08.22-16.42.16,v1.05-8-g8ea5981,22 , 114 , (11 20 7 1 6) , 729 , ((6 * 20) - (7 - 1)) , 180
2020.08.22-16.42.16,v1.05-8-g8ea5981,23 , 114 , (11 20 7 1 6) , 117 , ((20 * 6) - (7 - 1)) , 5
2020.08.22-16.42.16,v1.05-8-g8ea5981,24 , 114 , (11 20 7 1 6) , 1028 , ((20 * 6) - (7 - 1)) , 291
2020.08.22-16.42.16,v1.05-8-g8ea5981,25 , 114 , (11 20 7 1 6) , 326 , ((6 * 20) - (7 - 1)) , 73
2020.08.22-16.42.16,v1.05-8-g8ea5981,26 , 114 , (11 20 7 1 6) , 250 , ((20 * 6) - (7 - 1)) , 47
2020.08.22-16.42.16,v1.05-8-g8ea5981,27 , 114 , (11 20 7 1 6) , 196 , ((20 * 6) - (7 - 1)) , 28
2020.08.22-16.42.16,v1.05-8-g8ea5981,28 , 114 , (11 20 7 1 6) , 302 , ((6 * 20) - (7 - 1)) , 66
2020.08.22-16.42.16,v1.05-8-g8ea5981,29 , 114 , (11 20 7 1 6) , 610 , ((6 * 20) - (7 - 1)) , 90
