2020.08.23-19.01.00,v1.05-9-g3660ae9,0 , 114 , (11 20 7 1 6) , 76 , ((6 * 20) - (7 - 1)) , 1
2020.08.23-19.01.00,v1.05-9-g3660ae9,1 , 114 , (11 20 7 1 6) , 428 , ((6 * 20) - (7 - 1)) , 117
2020.08.23-19.01.00,v1.05-9-g3660ae9,2 , 114 , (11 20 7 1 6) , 91 , ((6 * 20) - (7 - 1)) , 14
2020.08.23-19.01.00,v1.05-9-g3660ae9,3 , 114 , (11 20 7 1 6) , 1426 , ((6 * 20) - (7 - 1)) , 425
2020.08.23-19.01.00,v1.05-9-g3660ae9,4 , 114 , (11 20 7 1 6) , 738 , ((6 * 20) - (7 - 1)) , 209
2020.08.23-19.01.00,v1.05-9-g3660ae9,5 , 114 , (11 20 7 1 6) , 209 , ((6 * 20) - (7 - 1)) , 56
2020.08.23-19.01.00,v1.05-9-g3660ae9,6 , 114 , (11 20 7 1 6) , 1500 , ((20 * 6) - (7 - 1)) , 453
2020.08.23-19.01.00,v1.05-9-g3660ae9,7 , 114 , (11 20 7 1 6) , 1314 , ((6 * 20) - (7 - 1)) , 411
2020.08.23-19.01.00,v1.05-9-g3660ae9,8 , 114 , (11 20 7 1 6) , 538 , ((6 * 20) - (7 - 1)) , 167
2020.08.23-19.01.00,v1.05-9-g3660ae9,9 , 114 , (11 20 7 1 6) , 1560 , ((6 * 20) - (7 - 1)) , 479
2020.08.23-19.01.00,v1.05-9-g3660ae9,10 , 114 , (11 20 7 1 6) , 82 , ((6 * 20) - (7 - 1)) , 6
2020.08.23-19.01.00,v1.05-9-g3660ae9,11 , 114 , (11 20 7 1 6) , 1047 , ((6 * 20) - (7 - 1)) , 332
2020.08.23-19.01.00,v1.05-9-g3660ae9,12 , 114 , (11 20 7 1 6) , 612 , ((6 * 20) - (7 - 1)) , 170
2020.08.23-19.01.00,v1.05-9-g3660ae9,13 , 114 , (11 20 7 1 6) , 2000 , none,  592
2020.08.23-19.01.00,v1.05-9-g3660ae9,14 , 114 , (11 20 7 1 6) , 599 , ((6 * 20) - (7 - 1)) , 155
2020.08.23-19.01.00,v1.05-9-g3660ae9,15 , 114 , (11 20 7 1 6) , 238 , ((6 * 20) - (7 - 1)) , 31
2020.08.23-19.01.00,v1.05-9-g3660ae9,16 , 114 , (11 20 7 1 6) , 1314 , ((20 * 6) - (7 - 1)) , 403
2020.08.23-19.01.00,v1.05-9-g3660ae9,17 , 114 , (11 20 7 1 6) , 2000 , none,  551
2020.08.23-19.01.00,v1.05-9-g3660ae9,18 , 114 , (11 20 7 1 6) , 2000 , none,  652
2020.08.23-19.01.00,v1.05-9-g3660ae9,19 , 114 , (11 20 7 1 6) , 819 , ((6 * 20) - (7 - 1)) , 237
2020.08.23-19.01.00,v1.05-9-g3660ae9,20 , 114 , (11 20 7 1 6) , 337 , ((6 * 20) - (7 - 1)) , 67
2020.08.23-19.01.00,v1.05-9-g3660ae9,21 , 114 , (11 20 7 1 6) , 99 , ((6 * 20) - (7 - 1)) , 9
