2020.08.09-09.03.26,v1.04-5-g727ef31,0 , 114 , (11 20 7 1 6) , 4203 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,1 , 114 , (11 20 7 1 6) , 798 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,2 , 114 , (11 20 7 1 6) , 3575 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,3 , 114 , (11 20 7 1 6) , 392 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,4 , 114 , (11 20 7 1 6) , 5000 , none
2020.08.09-09.03.26,v1.04-5-g727ef31,5 , 114 , (11 20 7 1 6) , 245 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,6 , 114 , (11 20 7 1 6) , 5000 , none
2020.08.09-09.03.26,v1.04-5-g727ef31,7 , 114 , (11 20 7 1 6) , 303 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,8 , 114 , (11 20 7 1 6) , 1073 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,9 , 114 , (11 20 7 1 6) , 1065 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,10 , 114 , (11 20 7 1 6) , 257 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,11 , 114 , (11 20 7 1 6) , 5000 , none
2020.08.09-09.03.26,v1.04-5-g727ef31,12 , 114 , (11 20 7 1 6) , 276 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,13 , 114 , (11 20 7 1 6) , 5000 , none
2020.08.09-09.03.26,v1.04-5-g727ef31,14 , 114 , (11 20 7 1 6) , 243 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,15 , 114 , (11 20 7 1 6) , 5000 , none
2020.08.09-09.03.26,v1.04-5-g727ef31,16 , 114 , (11 20 7 1 6) , 5000 , none
2020.08.09-09.03.26,v1.04-5-g727ef31,17 , 114 , (11 20 7 1 6) , 2070 , ((20 * 6) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,18 , 114 , (11 20 7 1 6) , 5000 , none
2020.08.09-09.03.26,v1.04-5-g727ef31,19 , 114 , (11 20 7 1 6) , 608 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,20 , 114 , (11 20 7 1 6) , 2969 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,21 , 114 , (11 20 7 1 6) , 2230 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,22 , 114 , (11 20 7 1 6) , 158 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,23 , 114 , (11 20 7 1 6) , 5000 , none
2020.08.09-09.03.26,v1.04-5-g727ef31,24 , 114 , (11 20 7 1 6) , 5000 , none
2020.08.09-09.03.26,v1.04-5-g727ef31,25 , 114 , (11 20 7 1 6) , 1159 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,26 , 114 , (11 20 7 1 6) , 5000 , none
2020.08.09-09.03.26,v1.04-5-g727ef31,27 , 114 , (11 20 7 1 6) , 184 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,28 , 114 , (11 20 7 1 6) , 5000 , none
2020.08.09-09.03.26,v1.04-5-g727ef31,29 , 114 , (11 20 7 1 6) , 235 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,30 , 114 , (11 20 7 1 6) , 5000 , none
2020.08.09-09.03.26,v1.04-5-g727ef31,31 , 114 , (11 20 7 1 6) , 148 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,32 , 114 , (11 20 7 1 6) , 5000 , none
2020.08.09-09.03.26,v1.04-5-g727ef31,33 , 114 , (11 20 7 1 6) , 206 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,34 , 114 , (11 20 7 1 6) , 5000 , none
2020.08.09-09.03.26,v1.04-5-g727ef31,35 , 114 , (11 20 7 1 6) , 248 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,36 , 114 , (11 20 7 1 6) , 337 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,37 , 114 , (11 20 7 1 6) , 2378 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,38 , 114 , (11 20 7 1 6) , 5000 , none
2020.08.09-09.03.26,v1.04-5-g727ef31,39 , 114 , (11 20 7 1 6) , 70 , ((20 * 6) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,40 , 114 , (11 20 7 1 6) , 5000 , none
2020.08.09-09.03.26,v1.04-5-g727ef31,41 , 114 , (11 20 7 1 6) , 5000 , none
2020.08.09-09.03.26,v1.04-5-g727ef31,42 , 114 , (11 20 7 1 6) , 5000 , none
2020.08.09-09.03.26,v1.04-5-g727ef31,43 , 114 , (11 20 7 1 6) , 1031 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,44 , 114 , (11 20 7 1 6) , 681 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,45 , 114 , (11 20 7 1 6) , 340 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,46 , 114 , (11 20 7 1 6) , 1825 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,47 , 114 , (11 20 7 1 6) , 5000 , none
2020.08.09-09.03.26,v1.04-5-g727ef31,48 , 114 , (11 20 7 1 6) , 5000 , none
2020.08.09-09.03.26,v1.04-5-g727ef31,49 , 114 , (11 20 7 1 6) , 400 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,50 , 114 , (11 20 7 1 6) , 5000 , none
2020.08.09-09.03.26,v1.04-5-g727ef31,51 , 114 , (11 20 7 1 6) , 5000 , none
2020.08.09-09.03.26,v1.04-5-g727ef31,52 , 114 , (11 20 7 1 6) , 393 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,53 , 114 , (11 20 7 1 6) , 227 , ((20 * 6) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,54 , 114 , (11 20 7 1 6) , 440 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,55 , 114 , (11 20 7 1 6) , 5000 , none
2020.08.09-09.03.26,v1.04-5-g727ef31,56 , 114 , (11 20 7 1 6) , 183 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,57 , 114 , (11 20 7 1 6) , 5000 , none
2020.08.09-09.03.26,v1.04-5-g727ef31,58 , 114 , (11 20 7 1 6) , 272 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,59 , 114 , (11 20 7 1 6) , 165 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,60 , 114 , (11 20 7 1 6) , 559 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,61 , 114 , (11 20 7 1 6) , 5000 , none
2020.08.09-09.03.26,v1.04-5-g727ef31,62 , 114 , (11 20 7 1 6) , 2340 , ((20 * 6) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,63 , 114 , (11 20 7 1 6) , 2952 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,64 , 114 , (11 20 7 1 6) , 5000 , none
2020.08.09-09.03.26,v1.04-5-g727ef31,65 , 114 , (11 20 7 1 6) , 662 , ((20 * 6) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,66 , 114 , (11 20 7 1 6) , 5000 , none
2020.08.09-09.03.26,v1.04-5-g727ef31,67 , 114 , (11 20 7 1 6) , 713 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,68 , 114 , (11 20 7 1 6) , 191 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,69 , 114 , (11 20 7 1 6) , 678 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,70 , 114 , (11 20 7 1 6) , 335 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,71 , 114 , (11 20 7 1 6) , 5000 , none
2020.08.09-09.03.26,v1.04-5-g727ef31,72 , 114 , (11 20 7 1 6) , 5000 , none
2020.08.09-09.03.26,v1.04-5-g727ef31,73 , 114 , (11 20 7 1 6) , 315 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,74 , 114 , (11 20 7 1 6) , 251 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,75 , 114 , (11 20 7 1 6) , 1951 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,76 , 114 , (11 20 7 1 6) , 1284 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,77 , 114 , (11 20 7 1 6) , 1080 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,78 , 114 , (11 20 7 1 6) , 5000 , none
2020.08.09-09.03.26,v1.04-5-g727ef31,79 , 114 , (11 20 7 1 6) , 199 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,80 , 114 , (11 20 7 1 6) , 614 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,81 , 114 , (11 20 7 1 6) , 5000 , none
2020.08.09-09.03.26,v1.04-5-g727ef31,82 , 114 , (11 20 7 1 6) , 2102 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,83 , 114 , (11 20 7 1 6) , 215 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,84 , 114 , (11 20 7 1 6) , 1954 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,85 , 114 , (11 20 7 1 6) , 1517 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,86 , 114 , (11 20 7 1 6) , 574 , ((6 * 20) - (7 - 1))
2020.08.09-09.03.26,v1.04-5-g727ef31,87 , 114 , (11 20 7 1 6) , 180 , ((6 * 20) - (7 - 1))
